0.10778605,0.105549375,0.104332075,0.103504875,0.100518925,0.098215075,0.09714205,0.093856125,0.09120425,0
0.107319725,0.105192925,0.103750425,0.1026042,0.099789525,0.09717625,0.09610495,0.092742225,0.089968875,0
0.1072052,0.105277475,0.1038221,0.102936125,0.099970425,0.097356425,0.096396825,0.093131175,0.090184525,0
0.107370275,0.1051986,0.103820625,0.1029138,0.1000955,0.0973391,0.096301425,0.093563725,0.090136125,0
0.1074755,0.105175725,0.103971475,0.102868775,0.100136925,0.09748445,0.096450975,0.09317325,0.090330675,0
0.107888275,0.105859825,0.104277675,0.103525825,0.1006917,0.0978228,0.0968423,0.09372175,0.090654525,0
0.1079459,0.106517375,0.1049736,0.104294625,0.101388375,0.098689375,0.0980209,0.09439505,0.091732525,0
0.108816825,0.1064993,0.105267125,0.1042773,0.10118265,0.09850055,0.097587575,0.094044875,0.091118825,0
0.10847995,0.1068497,0.1053881,0.1044116,0.101401375,0.098628775,0.09778935,0.09462125,0.091338675,0
0.1087524,0.10667205,0.10518155,0.104277375,0.10145585,0.09856905,0.09786425,0.0943167,0.09141515,0
0.107366875,0.10537555,0.103882175,0.103122125,0.100134875,0.097303775,0.09648865,0.093384975,0.09020835,0
0.106927275,0.1046506,0.103363025,0.1025414,0.09953455,0.096723425,0.096135,0.092790825,0.089810225,0
0.1078158,0.105737825,0.104169975,0.103341,0.1004419,0.0978757,0.0968984,0.093607925,0.09082515,0
0.10760355,0.10532165,0.104030575,0.102955175,0.100146775,0.097351725,0.0965765,0.093263625,0.0902114,0
0.107522625,0.105390175,0.103879975,0.10308235,0.100197125,0.097606025,0.096663975,0.09335025,0.09055,0
0.1073772,0.105101425,0.104180225,0.103282325,0.100317,0.097667625,0.0970878,0.0936622,0.09077725,0
0.1071321,0.1046799,0.103446625,0.10270625,0.099869625,0.097147675,0.096643075,0.09319825,0.090248975,0
0.106850225,0.1048243,0.1034317,0.1027026,0.0997131,0.0969041,0.09641115,0.0928566,0.09014525,0
0.108816825,0.1068497,0.1053881,0.1044116,0.10145585,0.098689375,0.0980209,0.09462125,0.091732525,
0.106850225,0.1046506,0.103363025,0.1025414,0.09953455,0.096723425,0.09610495,0.092742225,0.089810225,
0.0019666,0.0021991,0.002025075,0.0018702,0.0019213,0.00196595,0.00191595,0.001879025,0.0019223,
